Nombre,Liga,Club,Posición,Puntos,Unnamed: 5,prueba_id,Titulo,Fecha,Categoria,Arma,Genero,Tipo
GUTIERREZ RODRIGUEZ MARIA FERNANDA,RISARALDA,SUEÑOSDECAMPEON,3.0,20.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LOPEZ GUARIN LAURA,ANTIOQUIA,TIZONA ANTIOQUIA,3.0,20.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
KLIMAVICIUS PALMA LINDA,VALLE,VENCEDORES,5.0,14.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RAMIREZ SALAZAR NATALIA JIMENA,VALLE,VENCEDORES,6.0,14.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
VEGA LOZANO EVELYN CAROLINA,FFAA,ESMIC,7.0,14.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CUÉLLAR RIVEROS EYLLEN KATHERINE,RISARALDA,SUEÑOSDECAMPEON,8.0,14.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ALDERETE CHAVEZ ANA MARIA,VALLE,PORTHOS CLUB VALLE,9.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ROBAYO MONTES DIANA MARIPSA,FFAA,ESMIC,10.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GARTNER HENAO DIANA MARITZA,RISARALDA,SUEÑOSDECAMPEON,11.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ECHEVERRI AGUIRRE KAREN DAYANNA,RISARALDA,SUEÑOSDECAMPEON,12.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAMBOA ANDRADE MARIANA,TOLIMA,SAS,13.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GUTIERREZ GUARIN MARIA JOSE,TOLIMA,SAS,14.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
SOLANO RAMIREZ CLAUDIA PATRICIA,VALLE,SAN SEBASTIAN,15.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ZAPATA ZAPATA LUISA FERNANDA,ANTIOQUIA,TIZONA ANTIOQUIA,16.0,8.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAMA ORELLANOS LIBERTAD,TOLIMA,CTB,17.0,4.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAVIRIA HERRERA VALERIA JULIETH,ANTIOQUIA,TIZONA ANTIOQUIA,18.0,4.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
MARTINEZ CARVAJAL ELIZABETH,VALLE,SAN SEBASTIAN,19.0,4.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LONDOÑO GONZALEZ VALENTINA,VALLE,CELTAS,20.0,4.0,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LEYVA VANEGAS MARIA,VALLE,PORTHOS CLUB VALLE,,,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
TRIANA REYES ISABELLA,TOLIMA,SAS,,,,1595,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
PRIETO ALJURE TATIANA CATALINA,BOGOTA,MOSQUETEROS,1.0,32.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANCHEZ CERON LAURA,VALLE,PORTHOS CLUB VALLE,2.0,26.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CANO JIMENEZ GABRIELA,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
FIGUEREDO SIERRA MARIA JOSE,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MENDEZ CASTILLO INGRID ESTEFANÍA,VALLE,PORTHOS CLUB VALLE,5.0,14.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ORJUELA MENDOZA ANGELA CRISTINA,BOGOTA,ARES,6.0,14.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,7.0,14.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
VARGAS LEÓN CAROLINA MARÍA,BOGOTA,MOSQUETEROS,8.0,14.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RAMIREZ QUINTERO ANA MARIA,CUNDINAMARCA,MONTEPINCIO,9.0,8.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,10.0,8.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CELIS ALVAREZ HEIDY ALEXANDRA,ANTIOQUIA,TIZONA ANTIOQUIA,11.0,8.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CEDEÑO CASTRO MANUELA,VALLE,PORTHOS CLUB VALLE,12.0,8.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANTAMARIA TRUJILLO MANUELA ISABEL,BOGOTA,ARES,13.0,8.0,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GONZÁLEZ ORJUELA ANA CATALINA,TOLIMA,C.D.E.,,,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
NOVOA ARIAS GLORIA INÉS,VALLE,VENCEDORES,,,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SERNA CAMERO VANESSA,VALLE,SAN SEBASTIAN,,,,1596,COPA NACIONAL 2021 Junio 18 al 20,20-06-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PRIETO ALJURE TATIANA CATALINA,BOGOTA,MOSQUETEROS,1.0,32.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ORJUELA MENDOZA ANGELA CRISTINA,BOGOTA,ARES,2.0,26.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MENDEZ CASTILLO INGRID ESTEFANÍA,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANCHEZ CERON LAURA,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CANO JIMENEZ GABRIELA,VALLE,PORTHOS CLUB VALLE,5.0,14.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
FIGUEREDO SIERRA MARIA JOSE,VALLE,PORTHOS CLUB VALLE,6.0,14.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GONZÁLEZ ORJUELA ANA CATALINA,TOLIMA,C.D.E.,7.0,14.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,8.0,14.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,9.0,8.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MONROY HERRERA GABRIELA,BOGOTA,FORZA,10.0,8.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MEDINA BOHORQUEZ ANA PAULA,TOLIMA,SIN CLUB,11.0,8.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RAMIREZ QUINTERO ANA MARIA,CUNDINAMARCA,MONTEPINCIO,12.0,8.0,,1615,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",17-07-2021,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PACHÓN NIÑO SANTIAGO,BOGOTA,FORZA,1.0,32.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GRAJALES MENA MIGUEL ANGEL,VALLE,PORTHOS CLUB VALLE,2.0,26.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
PARRA COLLAZOS FABIÁN ANDRÉS,BOGOTA,BRAVENESS,3.0,20.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
URIBE GÓMEZ SEBASTIÁN JAVIER,CUNDINAMARCA,EXCALIBUR MADRID,3.0,20.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
CAMAYO ROSERO ANDRES CAMILO,VALLE,PORTHOS CLUB VALLE,5.0,14.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
VARGAS ESCOBAR TOMÁS,BOGOTA,ARES,6.0,14.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MURILLO DIAZ JORGE EDUARDO,VALLE,PORTHOS CLUB VALLE,7.0,14.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GAVIRIA ESPINOSA NICHOLAS SALVATORE,VALLE,VENCEDORES,8.0,14.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
BOLAÑOS CAMACHO ALEJANDRO,VALLE,SAN SEBASTIAN,9.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
SÁNCHEZ MEDINA PEDRO,ANTIOQUIA,TIZONA ANTIOQUIA,10.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
SANCHEZ MONTOYA JUAN DAVID,TOLIMA,C.D.E.,11.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
VILLA CASTILLO GABRIEL FELIPE,VALLE,SAN SEBASTIAN,12.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GAVIRIA BOCANEGRA WILSON,VALLE,VENCEDORES,13.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GOMEZ NOVOA ANDRES FELIPE,CALDAS,TOUCHE,14.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
BONILLA CRIOLLO JOSÉ SANTIAGO,BOGOTA,FORZA,15.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
QUEVEDO RODRIGUEZ IVAN DARIO,CUNDINAMARCA,ARAMIS,16.0,8.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
REMOLINA DIAZ THOMAS,BOGOTA,MOSQUETEROS,17.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
GOMEZ PLAZAS CARLOS FELIPE,CUNDINAMARCA,EXCALIBUR MADRID,18.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
POLANCO BARRERO MARTIN,TOLIMA,C.D.E.,19.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
QUEVEDO RODRIGUEZ ANDRES DAVID,CUNDINAMARCA,ARAMIS,20.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
SAAVEDRA CORTES DANIEL SANTIAGO,TOLIMA,C.D.E.,21.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
REYES SALAZAR JUAN JOSE,CUNDINAMARCA,ESTIGIA,22.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
DOMINGUEZ VALENCIA RUBEN CAMILO,ANTIOQUIA,FENCING,23.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
VILLA CÁRDENAS DIEGO ALEJANDRO,ANTIOQUIA,FENCING,24.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
RUEDA TORO JUAN ESTEBAN,ANTIOQUIA,FENCING,25.0,4.0,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
FERNANDEZ ALFONOS NICOLÁS NICOLAS CAMILO,BOGOTA,BRAVENESS,,,,1616,"II Copa Nal de Florete Precédete, Cadete, Juvenil y Mayores",18-07-2021,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
JARAMILLO QUEVEDO MARIA DE LOS ANGELES,VALLE,OLGA QUEVEDO,1.0,32.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TOVAR KARAINDROS ORIANA,BOGOTA,SABRE D´OR,2.0,26.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
PIEDRAHITA GOMEZ ALEJANDRA,ANTIOQUIA,FENCING,3.0,20.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
SALAZAR ALDANA SUSANA,ANTIOQUIA,TIZONA ANTIOQUIA,3.0,20.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CASTILLO GUTIERREZ LAURA MARIELA,VALLE,OLGA QUEVEDO,5.0,14.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TAMAYO PACHON ANGELA MARIA,CUNDINAMARCA,ARAMIS,6.0,14.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CORREA SANTA CARMEN ANDREA,ANTIOQUIA,FENCING,7.0,14.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
QUEVEDO RODRIGUEZ VALENTINA,CUNDINAMARCA,ARAMIS,8.0,14.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MINA LOZANO CLAUDIA PATRICIA,VALLE,VENCEDORES,9.0,8.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
JIMÉNEZ VÁSQUEZ SARA,ANTIOQUIA,TIZONA ANTIOQUIA,10.0,8.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CASTRO NIAMPIRA PAULA ISABELLA,CUNDINAMARCA,GUARDIA REAL,11.0,8.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
DA SILVA RODRIGUEZ MELISSA,BOGOTA,SABRE D´OR,12.0,8.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
VALDERRAMA ALVARADO NATALIA SOFIA,BOGOTA,BRAVENESS,13.0,8.0,,1661,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
BLANCO NARVAEZ MARÍA ANGELICA,VALLE,VENCEDORES,1.0,32.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GONZÁLEZ CASTELLANOS LINDA IBETH,BOGOTA,SABRE D´OR,2.0,26.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
KLIMAVICIUS PALMA LINDA,VALLE,VENCEDORES,3.0,20.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LEYVA VANEGAS MARIA,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RAMIREZ SALAZAR NATALIA JIMENA,VALLE,VENCEDORES,5.0,14.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
BELTRAN ROJAS VALENTINA,VALLE,VENCEDORES,6.0,14.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GUTIERREZ RODRIGUEZ MARIA FERNANDA,RISARALDA,SUEÑOSDECAMPEON,7.0,14.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CANO CASTRO ABRIL,CUNDINAMARCA,FUSAFENCING,8.0,14.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GARTNER HENAO DIANA MARITZA,RISARALDA,SUEÑOSDECAMPEON,9.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
VEGA LOZANO EVELYN CAROLINA,FFAA,ESMIC,10.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RESTREPO CARDONA ISABEL,ANTIOQUIA,TIZONA ANTIOQUIA,11.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GUTIERREZ GUARIN MARIA JOSE,TOLIMA,SAS,12.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ALDERETE CHAVEZ ANA MARIA,VALLE,PORTHOS CLUB VALLE,13.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ROBAYO MONTES DIANA MARIPSA,FFAA,ESMIC,14.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CUÉLLAR RIVEROS EYLLEN KATHERINE,RISARALDA,SUEÑOSDECAMPEON,15.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAVIRIA HERRERA VALERIA JULIETH,ANTIOQUIA,TIZONA ANTIOQUIA,16.0,8.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
TRIANA REYES ISABELLA,TOLIMA,SAS,17.0,4.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ZAPATA ZAPATA LUISA FERNANDA,ANTIOQUIA,TIZONA ANTIOQUIA,18.0,4.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAMBOA ANDRADE MARIANA,TOLIMA,SAS,19.0,4.0,,1662,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",17-07-2021,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LOMBANA MARTINEZ SIMON,ANTIOQUIA,TIZONA ANTIOQUIA,1.0,32.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PINILLA POLANCO ARTHUR ANDREY,TOLIMA,PRET,2.0,26.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CACERES CASTELLANOS MARIO ESTIBEN,VALLE,PORTHOS CLUB VALLE,3.0,20.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ROA RODRIGUEZ HERNANDO,VALLE,OLGA QUEVEDO,3.0,20.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
LOZANO MONTOYA MICHAEL AUGUSTO,TOLIMA,C.D.E.,5.0,14.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
JURADO SOSSA SANTIAGO,ANTIOQUIA,TIZONA ANTIOQUIA,6.0,14.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RODRIGUEZ STERLING JAIME LEONARDO,VALLE,VENCEDORES,7.0,14.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ROBERTO NAGLES ALEX STEVEN,VALLE,OLGA QUEVEDO,8.0,14.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CASTILLO GUTIERREZ JUAN ANDRES,CUNDINAMARCA,GUARDIA REAL,9.0,8.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCIA VALENCIA JUAN MANUEL,CALDAS,TOUCHE,10.0,8.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RODRIGUEZ QUEVEDO JHON EDISON,VALLE,OLGA QUEVEDO,11.0,8.0,,1663,"II Copa Nal Espada y Sable Medellín Precadete,Cadete,Juvenil y Mayores",18-07-2021,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
